Unnamed: 0,content,annotation,label
2952,hold up nigga..u cant hate Jay-Z...might have to beat yo ass like that nigga did when that other guy said F Tupac...lmao,"{'notes': '', 'label': ['1']}",1
9391,@ginny_caputo My whole office is a big fat tumbleweed of junk and I have pens falling out of my hair.  I  need help.,"{'notes': '', 'label': ['0']}",0
12621,v3rmillion Sorry must have been all that gay porn I signed you up for.,"{'notes': '', 'label': ['0']}",0
8099,damn.. Intense.,"{'notes': '', 'label': ['0']}",0
16249, Which is more appealing to you?  Sun  moon  or stars?,"{'notes': '', 'label': ['0']}",0
3157,I slept horribly. Kepted waking up every hour. Kept tossing and turning. Argh I hate having to work today! Time for cardio!,"{'notes': '', 'label': ['1']}",1
2125,@TitanLineAudio lol BJ's blow ass :P,"{'notes': '', 'label': ['1']}",1
7098,damn right it should be  horrible stuff YUK!,"{'notes': '', 'label': ['1']}",1
9287,What do you think about this in regards to your nerd daily lists: http://is.gd/a4vQ I'm just curious.,"{'notes': '', 'label': ['0']}",0
9067,I hate you.,"{'notes': '', 'label': ['0']}",0
13506,damn son  now u wanna bring the kids into it?  lol.  nice one.  i got one for you  just wait.,"{'notes': '', 'label': ['0']}",0
3548,hahahahahahjdshgskdg I hate you. So much.,"{'notes': '', 'label': ['1']}",1
15081,  play tricks on people hahaha,"{'notes': '', 'label': ['0']}",0
18946,  Yes. And im sure there are tons that soo could.,"{'notes': '', 'label': ['0']}",0
8158,Yea that Simply Orange is That Deal..I be Drinkin That 2..Man I Hate Water its so nasty i never drink it lol...Juice Or Pop Forme,"{'notes': '', 'label': ['0']}",0
10775,I'll let you know when I find out.  If it sucks I'm going to play it up even more so I won't be the only sucker.,"{'notes': '', 'label': ['0']}",0
13103,or it decides to fight back and the wires stab u in the armpit? Hate that.,"{'notes': '', 'label': ['0']}",0
2376,FUCKING ELLAS A RETARDED CUNT ALOT OF PEOPLE COULD DO A BETETER JOB THEN HERE SHES RACIST AGAINST BLACKS,"{'notes': '', 'label': ['1']}",1
1061,want me to cut a bitch for ya?,"{'notes': '', 'label': ['1']}",1
16145,  ily2 boo!,"{'notes': '', 'label': ['0']}",0
12541,Did you were a nerd in high school or a bully ?,"{'notes': '', 'label': ['0']}",0
19748, how much should a bag of kettle korn be?,"{'notes': '', 'label': ['0']}",0
17847,  A L W A Y S : ],"{'notes': '', 'label': ['0']}",0
8943,it sucks but at least I get shit done unlike my good for nothing brothers lolz,"{'notes': '', 'label': ['0']}",0
3299,SHUT THE FUCK UP!,"{'notes': '', 'label': ['1']}",1
15405,  Not to my recollection. hahahaha but that'd be funny.,"{'notes': '', 'label': ['0']}",0
19719,  k,"{'notes': '', 'label': ['0']}",0
746,lol yeah  I coulda told you that cuz I'm a big fucking dorkass about that movie as wel all very well know :) I actually had a dream,"{'notes': '', 'label': ['1']}",1
11817,Awww damn why you gotta remind me! LOL,"{'notes': '', 'label': ['0']}",0
13248,"the ""666"" on my ass is actually a birth mark.","{'notes': '', 'label': ['0']}",0
1663,but they love me for it. none of them giggle. its a love/hate thing they got goin with me =),"{'notes': '', 'label': ['1']}",1
7482,yea dani thats kind of gay sorry to tel u lol,"{'notes': '', 'label': ['1']}",1
7400,sucks to be you,"{'notes': '', 'label': ['1']}",1
9927,damn near epic. thoroughly trashed and my cuz's friends are chill. depeche mode with a beat left my ass on the dance floor,"{'notes': '', 'label': ['0']}",0
265,the iced media party. Long ass day at the office  time for a drink or 3,"{'notes': '', 'label': ['1']}",1
18208, soda or Kool aid ??,"{'notes': '', 'label': ['0']}",0
2404,that sucks!,"{'notes': '', 'label': ['1']}",1
16876, shut up ur prettty!..ll,"{'notes': '', 'label': ['0']}",0
16684,  Chrisssy!!??? hahahahah Chantelle  Alesha Kailee? Tori?? LMFAO iddkkkkk,"{'notes': '', 'label': ['0']}",0
10930,do you ever GET tiddly tweets? Cos I'm destined 2b drunk fault of my gay 'uncles',"{'notes': '', 'label': ['0']}",0
1290,I hate him.,"{'notes': '', 'label': ['1']}",1
2195,oh yeah! Radios powered by pork fat!,"{'notes': '', 'label': ['1']}",1
14298, What&;s the best place near you to get a drink?,"{'notes': '', 'label': ['0']}",0
7477,A COMMUNIST FUCKING DICTATORSHIP! Fuck Che Guevara. And all the t-shirts with him on them and those that wear them.,"{'notes': '', 'label': ['1']}",1
17353,  Lol I lovee youu too!<3,"{'notes': '', 'label': ['0']}",0
12358,hate.being.cold.,"{'notes': '', 'label': ['0']}",0
15280,  Always. haha sorry i didnt answer last night. I was half asleep when you called.,"{'notes': '', 'label': ['0']}",0
5015,ur smater than me then. last year  i was out on nye sick as fuck. came home with pneumonia,"{'notes': '', 'label': ['1']}",1
9410,aah! damn. i was gonna but something distracted me. absolutely no hang ups outing twittetfriendz. next time!,"{'notes': '', 'label': ['0']}",0
7348,I should brush my bangs over my eyes and join you in emo grief.,"{'notes': '', 'label': ['1']}",1
10369,Haha! Well Cyprus Bank's web interface sucks... So I'm considering trying out Alpha Bank. Also my landlord has Alpha bank... lol,"{'notes': '', 'label': ['0']}",0
19030,  Yea,"{'notes': '', 'label': ['0']}",0
11616,Thanks &a Pleasant Good Morning to you :) Yes I work at noon but have alot of running to do before that I hate hectic mornings,"{'notes': '', 'label': ['0']}",0
8523,lmao!! caught dat ass talkin smack!! you dont want it with Bubbz NOOOOOOOOOOOOOOOOO!!,"{'notes': '', 'label': ['0']}",0
3296,damn you overload issues! :(,"{'notes': '', 'label': ['1']}",1
10981,At 4:30 in the morning  I was struck with Revelations about a certain book we both know and I hate. Check your email  yo.,"{'notes': '', 'label': ['0']}",0
15415,  Canada :],"{'notes': '', 'label': ['0']}",0
12880,some squatter got it long ago. And you my friend are a dick ;),"{'notes': '', 'label': ['0']}",0
18336, Do you like this dress I ordered earlier? http://www.topshop.com/webapp/wcs/stores/servlet/ProductDisplay?beginIndex=20&amp;viewAllFlag=false&amp;catalogId=19551&amp;storeId=12556&amp;categoryId=160952&amp;parent_category_rn=42344&amp;productId=1762331&amp;langId=-1,"{'notes': '', 'label': ['0']}",0
7060,That sucks. Are you alright?,"{'notes': '', 'label': ['1']}",1
14632,  not at the moment haha. to be honest im current under quite a bit of stress,"{'notes': '', 'label': ['0']}",0
15993,  Noopee ;not at all (:,"{'notes': '', 'label': ['0']}",0
17219, Are my questions boring?,"{'notes': '', 'label': ['0']}",0
16316,  Uhmm like 6th grade on a corner of a street. I was on my corner :O Lol jk and it was randi..,"{'notes': '', 'label': ['0']}",0
13572,That was an *if* I just hate brushing knots in my hair.Id rather have it polished occassionallyby the airport shoe shine man,"{'notes': '', 'label': ['0']}",0
14369, What would you do if you lost your bathing suit while you were swimming?,"{'notes': '', 'label': ['0']}",0
11895,damn! you people like your blowtorches! i'm feeling left out... i don't even own one. =( sad panda,"{'notes': '', 'label': ['0']}",0
5997,You know damn well your boss is going to leave early.  When the mouse is away . . .,"{'notes': '', 'label': ['1']}",1
4454,argh  tell me about it :x i hate procrastinating... lol.,"{'notes': '', 'label': ['1']}",1
3891,Keep your damn hands off my @jgarber. We claimed him first!,"{'notes': '', 'label': ['1']}",1
17445,  Yup yup!!:P,"{'notes': '', 'label': ['0']}",0
391,well if they hate you  are they still considered a fan?,"{'notes': '', 'label': ['1']}",1
6606,haha cunt.,"{'notes': '', 'label': ['1']}",1
9762,"- and occasionally ""grape fruits"" or my personal fave:  ""stupid ass huge""","{'notes': '', 'label': ['0']}",0
3725,get on messenger already whore.,"{'notes': '', 'label': ['1']}",1
16463, In 1386 a pig in France was executed by public hanging for the murder of a child. How did the pig kill the child?,"{'notes': '', 'label': ['0']}",0
11601,Nice robot post!... LOL&gt; I hate those cheesy responses too.,"{'notes': '', 'label': ['0']}",0
9350,slice to fry size  fat free cooking spray on pan  salt & pepper  bake 10-15 min  flipping once at 375  then broil 5 min each side,"{'notes': '', 'label': ['0']}",0
17958, u30c4 You come across a zombie eating a waffle on a popsicle stick holding a dark green toothbrush. What do you do? o O lol u30c4,"{'notes': '', 'label': ['0']}",0
12585,nothing against Guy  mind you -- love him. but why do you hate democracy?,"{'notes': '', 'label': ['0']}",0
1632,"Hell yeah!!! And the best bit of movie dialogue ever..Jason says ""I am NOT the gay!"" ... OK Jason i belive you ;)","{'notes': '', 'label': ['1']}",1
9455,that's Laughing Me Off Ass. lol,"{'notes': '', 'label': ['0']}",0
15631,  the vibe they give off,"{'notes': '', 'label': ['0']}",0
4455,coincidence my ass... LOL... But it's a good suggestion so it'll go in the hat... Singapore would be interesting. 5 more...,"{'notes': '', 'label': ['1']}",1
9580,@mattfink best avoid the pig rolls for a while http://bit.ly/qmqJ,"{'notes': '', 'label': ['0']}",0
4303,WOW what a loser. I hope seth has some good male role models in his life.,"{'notes': '', 'label': ['1']}",1
117,Smack a bitch? :-D,"{'notes': '', 'label': ['1']}",1
10723,not disagreeing. just sick of mid-major whining. yep  situation sucks. whining doesn't help nor prove a BCS team is undeserving,"{'notes': '', 'label': ['0']}",0
14002,yeah  I hate crowds  it's worth getting up at the crack of dawn to have peace while shopping..it was quite pleasant:),"{'notes': '', 'label': ['0']}",0
9599,I am also a grown ass man,"{'notes': '', 'label': ['0']}",0
13876,Give them info about real Christians. The Episcopal Bishop in NH is openly gay and has been amazing influence on our state.,"{'notes': '', 'label': ['0']}",0
14200,  comedy,"{'notes': '', 'label': ['0']}",0
1295,Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two),"{'notes': '', 'label': ['1']}",1
13648,You lyin ass Cheese Sammich We all know your Gay so you wont have a hot GF unless its a Tranny named Manny,"{'notes': '', 'label': ['0']}",0
12411,Oh and Nebraska blows. Oklahoma sucks and Nebraska blows. That's why Kansas is so windy. Although it sounds very dirty.,"{'notes': '', 'label': ['0']}",0
15743,  money. like always,"{'notes': '', 'label': ['0']}",0
17453, What one thing are you exceptionally good at?,"{'notes': '', 'label': ['0']}",0
7027,It's not weird you hate that. Me  too but sometiimes the list gets a little unwieldy.,"{'notes': '', 'label': ['1']}",1
16481,  christofer drew  :) hahahar no doubt.,"{'notes': '', 'label': ['0']}",0
11916,Anyways  I give a damn! If they are acting like snobs  I can't help it.,"{'notes': '', 'label': ['0']}",0
13476,oh hai! here i am! *touches you with a whale* hellooo!!,"{'notes': '', 'label': ['0']}",0
10166,FYI: That leggy gay moose is a Cariboo btw.. :) Happy holidays!,"{'notes': '', 'label': ['0']}",0
6331,didja punch a bitch?,"{'notes': '', 'label': ['1']}",1
4374,"like jealous toddlers  equal change to excel When a person DOES excel  other ppl bitch&whine - bc it ""makes them look bad""  The","{'notes': '', 'label': ['1']}",1
4854,still got that ass whooped haha.,"{'notes': '', 'label': ['1']}",1
16305,  Shut up your prettier! <33,"{'notes': '', 'label': ['0']}",0
11464,theres places to eat at LA Live tho. I need to fuck with over there..,"{'notes': '', 'label': ['0']}",0
10066,I fucking forgot it. So mad. Just have my phone.,"{'notes': '', 'label': ['0']}",0
2172,Dick through brains,"{'notes': '', 'label': ['1']}",1
8121,is nibbling my ass while i sleep. i'm into it.,"{'notes': '', 'label': ['0']}",0
17093,  No I don't know anyone and yes I did know that.,"{'notes': '', 'label': ['0']}",0
3171,FUCK YEAH BIOSHOCK! Tell me how the apartment hunt goes!,"{'notes': '', 'label': ['1']}",1
1722,any workplace where that isn't safe needs to harden the fuck up :p,"{'notes': '', 'label': ['1']}",1
2187,damn yeah,"{'notes': '', 'label': ['1']}",1
11372,stop tweeting  get ur ass here and pick me up!,"{'notes': '', 'label': ['0']}",0
11576,She did indeed. Fancy joining me for a triumphant hillside piss this afternoon?,"{'notes': '', 'label': ['0']}",0
2822,Shakespeare nerd!,"{'notes': '', 'label': ['1']}",1
5165,FOR REAL!!!! I NEED TO JUST STOP!!!! REALLY!!!! FUCK!!!!!,"{'notes': '', 'label': ['1']}",1
7079,i SENT it!!!!!!!! u'll prob get it in like a billion years since cingular SUCKS!!!!,"{'notes': '', 'label': ['1']}",1
3029,what does that say about me that I was laughing my ass of when I heard that. Rapping the word titties is just damn funny,"{'notes': '', 'label': ['1']}",1
7339,Rockets... damn. makes me wanna turn ne-yo's gay ass off my tv and just sit here.,"{'notes': '', 'label': ['1']}",1
8770,well just DAMN!,"{'notes': '', 'label': ['0']}",0
16587,  every other wk or so,"{'notes': '', 'label': ['0']}",0
3961,yuck... that is going to take a long ass time...,"{'notes': '', 'label': ['1']}",1
8434,I have learned that I have to slow way down which I hate to do but if I want to continue with what I'm doing  I have to do it,"{'notes': '', 'label': ['0']}",0
1224,I hate you .. why can't I go to Vegas ?,"{'notes': '', 'label': ['1']}",1
12268,haha you're asking the wrong person. i hate eating out! (i'm really weird) you should ask huan  he's a total foodie :),"{'notes': '', 'label': ['0']}",0
13676,I never realized the singing was so damn fun on this. I got a flawless on Hungry like the Wolf on medium on my first try.,"{'notes': '', 'label': ['0']}",0
12862,erk. U poor sod. Is Rod Serling nearby smoking a fag?,"{'notes': '', 'label': ['0']}",0
1127,"hehe ""fucking shift"" ... never heard of it in six months..... u get to fuck in da shift?","{'notes': '', 'label': ['1']}",1
8166,- sucks for you man. @JennJaye took weeks to get over her latest illness.,"{'notes': '', 'label': ['0']}",0
17938,  Of course! I sure would :),"{'notes': '', 'label': ['0']}",0
15545, iguess yew dnt fucks wit mhe anymo,"{'notes': '', 'label': ['0']}",0
12452,Daft Punk fucking rocks,"{'notes': '', 'label': ['0']}",0
12847,Damn  I wish you had that up a bit earlier. It would've been a great part of the Scramble.,"{'notes': '', 'label': ['0']}",0
9654,you all are just amazing  thanks for making such a KICK ASS platform! Keep on rockin' the casba!,"{'notes': '', 'label': ['0']}",0
4921,was just joking...hate people who act that way,"{'notes': '', 'label': ['1']}",1
1021,U can be a freak and not like girls.,"{'notes': '', 'label': ['1']}",1
2930,rock  not the. He gives the emo populists limp wrist rocker throw.,"{'notes': '', 'label': ['1']}",1
13894,I hate missing jumbos.,"{'notes': '', 'label': ['0']}",0
4152,fashion parade. (damn sneaky mousepad enter key thing.),"{'notes': '', 'label': ['1']}",1
2888, kno I check ur blog out! Alpha females vs being a bitch.....damn u be analyzing!,"{'notes': '', 'label': ['1']}",1
12598,- who *didn't* grab your ass once you got to EG? i mean  seriously...i saw lots of grab assing. just sayin'...,"{'notes': '', 'label': ['0']}",0
3658,im not that crippled  in gym we were laying on our stomachs and some fat kid landed on my upright foot and it hurts like a mofo,"{'notes': '', 'label': ['1']}",1
5287,Son. Of. A. Bitch. :-p,"{'notes': '', 'label': ['1']}",1
