content,y_pred,y_test
  during the winter i do.,0,0
yeah  I'm okay. Thong was wedged far enough up my ass that it prevented me from shitting my pants out of fear.,0,0
hate you both!!,1,1
i'll give you a suprise if you catch up to me by christmas. Lol! Your followers would hate you :P,0,0
"heck  there are stupid ass ""gurus"" telling their little sheep to infiltrate twitter to maximize profits.. LOL",0,0
Oh  you bastard.  You couldn't wait until I'm not busy.  I'll probably catch the tail end again.  Damn it all.,1,1
 What rock group or star would you like to hang out with?,0,0
bojangles? damn you! so jealous.,1,1
That sucks.  Once Dec. 31st comes it'll prob be more awkward huh?  Or maybe not since some people will be gone?,0,0
I'd hate to sound jaded  but daft punk ruined everyone else because they could never come close. :( robot human,0,0
damn you right on time with that Get Throwed joint!! I swear me and the homie was just sitting here trying to think of the name,0,0
  Yeah. why?,0,0
I nominate @PRsarahevans for a Shorty Award in #socialmedia because... Shes damn good at everything to do with Social Media.,1,1
 How do you know when you&;re really ready for sex? r,0,0
i hate hate hate it with a passion!! lol...i know the calls are recorded i talk mad shyt down the phone LOL!!!,1,1
...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties,1,1
 yua gt dat liil &amp;&amp;H.B.M. fwum me yua needa cool iiT,0,0
 If everyone found out NO religion was real  what do you think people would do?,0,0
Hey... Stop twitting and post a damn blog!,1,1
 Who is your favorite member of Short Stack?,0,0
lmao damn! thats all I can muster...,1,1
for real?  That sucks. I have hosting there. You might want to trty Dreamhost. ;),0,0
damn  won't be going to that.,0,1
&lt;3 ::huggles:: nyaaaa~ its snowing T_T i hate it.,0,0
"ah  yeah but i was referring to the knives in your hand and the ""holes' in the knife block YOU PERV!  Damn Lawyers !",1,1
Ok is it gay day today? or are those some cute azn girl socks u sexed,1,1
GUH YES SHE TAGGED DAT ASS LOL I WAS LIK DAM THEN ANGIE POP UP LOKN KRAZ,0,0
 Who&;s the sexiest man alive?,0,0
Tom would like to know if you hate him..?,0,0
OMG your so MEAN .. really really mean +_+  i hate you .. hifftt,1,1
 Do you like ketchup?,0,0
attention whore!,1,1
"Because ""Oh  for fuck's sake!"" has so much more impact. And our generation likes to offend old people as deeply as possible.",1,1
his haircut look like them fast ass Black Beetles on Super Mario Bros.,1,1
--- that shit right there fool ... is FUCKING TIGHT!!!! --- http://tinyurl.com/6fro26,1,1
Beans are sadly gassy and cause pain. I might try non-fat yoghurt  though.,0,0
  MOst dEfinAntly. <3,0,0
Guess your 'bad ass' networking issues has Gears 2 sinking fast. Take a time out from the pushups and fix that shit!,0,0
Wow  that sucks - work at home day?  @PrincessErsatz - I couldn't agree more - good day to be under the covers  relaxing.,1,1
Ugh  twitter stop it  you fucking slut.,1,1
  Thats great . i hope things work out fine.. (:,0,0
damn must be some good sandwiches. If they're that good wanna get me one while your there? :-),0,0
3,0,0
I can never get the balance right.  Cheyenne  Frank's and butter.  It's either too weak or too god damn spicy and bitter,0,0
we could call it nerd land and charge ppl 2bits a gander :),1,1
aww damn now u know how much your Christmas present was *sobs*,1,1
bahahaha i love you. and ugh i wish i was on my way to va with @heyheatherr fuck the weatherr.,1,1
Compared to Eeyore and that stupid bear and that demented pig? I think he&#8217;s fine.,1,1
Damn  I wish you had that up a bit earlier. It would've been a great part of the Scramble.,0,0
"@gblnetwkr well  we'll see. They claim ""adaptive charging"" will keep it going for 1000 full charges. Me = guinea pig. ;)",0,0
  :D,0,0
I love you the way @MattBacak loves me  not in a gay way or anything :),1,1
now who's the fucking hipster?As if you not dig Kanye! @dianor heyyy how you doin' @noarmsjames the man has great beats+lyrics,1,1
  yup sure can :),0,0
I've only lived a quarter of my life and no crisis so far... loser experience  yeah...couple of kinky pinky stuff-yeah. But crisis? Naa,1,1
 Have you ever had a poem or a song written about you? if so what did it say? what was the title?,0,0
attention whore!,1,1
 not telling. you will have to just find out on your own. it probably won&;t be too hard though.,0,1
  creepy people.,0,0
I had no clue...Damn  Homie!!!,1,1
#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.,1,1
  magenta and white :],0,0
 just checking if your like a chomo or something ha. good thing you said ew.,0,0
Man  fuck Alton-Darby.,1,1
not on your life  dick-tongue,1,1
that's more like it! but seriously  you're gonna hate emacs if you dont like / want to use lisp. that's its main draw,0,0
thnxs that's what I will d today. wrap up the end and plan new move. damn that feels better.,0,0
you are a fatty fat fat,1,1
id die if he was super antsy i wanna request vacation and know when my shows r damn it first series anyway,1,1
I don't mind using the exclamation point. It's the overuse  I hate. I have some teacher friends using 3-4 after every sentence!,0,0
DAMN.,1,1
When we played the Star Wars drinking game  Pat chose to drink whenever the robots acted gay. He was trashed 10 minutes in.,0,0
 Where would you like to spend your retirement?,0,0
I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!,1,1
Courtesy of the Canadian kids magazine Chirp: How does a sick pig get to the hospital?,1,1
Damn he's doing sneeks for Nike and Louis Vuitton? Dude's gonna be rolling in dollar...,1,1
  :)),0,0
 what fascinates you?,0,0
I concur  my ass is thoroughly kickled after that yoga class.,0,0
and cant expect too much he was recording til 2wks ago!! too damn shame when ppl just rush to make an album these days!,1,1
  Vans  pants  and a shirt haha,0,0
to b more complete (if u r Twittering Hugh): I don't think Hugh Jackman is gay.,0,0
was  and will later when i feel like it. and you damn well i was. @MiZzJeSs i just moved back to FL from philly lol,0,0
 why do u have a new &quot;girlfriend&quot; like every single month??,0,0
That was fucking hilarious... WIN,1,1
 Seee im makin u famous dese girls crazi dawg,0,1
hey girl I still can't use this damn g1 lol,0,0
 HOW U LYK YO BRED TOASTED????,0,0
damn we got BWNT - where you headed tonight?,0,1
I brought Prussia back  bitch.,1,1
damn that store! ~*Krystle*~,1,1
 I loveeeeeeeee u Alexisssssssss! your teew fukinn beautiful :),0,0
This week in fuck?,1,1
well mine are double flared  so they are a fucking homo bitch cunt to get out. aggrivation!,0,1
UNNNGGGG if he used that fucking word i'm never saying Epic Fail ever again..ooo i'd like to give him a sock in th..NEVERMIND!!,1,1
Damn Jim idk what to say:/ Sorry man.,1,1
meeting friend for lunch/coffee. Getting hair cut (although I hate that bit) and my works do in the evening!,1,1
Hey~~Happy New Year new friend !! enjoy the movie~ think of me when the crazy proff shows up..damn...can't remember his name,1,1
  Thanks for the memo  if you would reveal your identity we could continue this conversation in depth :),0,0
have  you  ever watched message in a  bottle? i  cried like  a  loser haha,0,0
jealousy makes me hate you now hahaha,1,1
ugh  fuck the chargers!,1,1
  no it shows safety,0,0
#NAME?,1,0
  no we talk up!,0,0
  don't have one,0,0
fuck u and ur early screenings...jealous...prepare for tuesday mash...im coming with woody to freebirds/mash,1,1
"Well I have been in other maternity pants for several weeks  but can no longer comfortably zip my ""fat"" jeans-Liz Lange mid-belly!",0,0
Watch me fuck up typing on my iPhone... Hahaha,0,0
I think they'd say fuck you right back lol.,0,0
Whatever... I just hate how the popularity of bands seems to inversely affect how much people are allowed to like them,1,1
I hate all my classes. None of them are interesting :( (Classes = lessons in US I s'pose),0,0
damn right it wi be!,1,1
 Are you saying you would fight for lindsey  because a lot of people would. Your not the first &quot;challenge.&quot;,0,0
 Have you ever dated someone out of your race?,0,0
 What song did you last sing out loud?,0,0
 i wish you were bi or lezbian  your pretty :),0,0
that's awesome! you're pretty damn good!,1,1
damn...wish I knew how to write script. I just did 9 and have 7 more to upgrade.,1,1
Listen  RayRay  I gave you the lowdown as soon as I got it. I hadn't heard it b4 and I was shocked. She seems to hate his guts.,1,1
 yay ur divorce!,0,0
  same thing again  man nor woman it makes no difference. i would see i suppose,0,0
DAMN STRAIGHT YOU ARE :),1,0
i love your old whorey ass fukka!!,0,0
Have you tried 'fuck' and 'Fuck'? (yes  they are different),1,1
Ol' writin' ass...,0,0
that sucks... hope your okay :/,0,0
 did you &quot;celebrate&quot; 4/20.?r lol,0,0
  Ummm SUMMER bein almost here! Who isnt? haha,0,0
yeah.....then you'll never have to have any other apps running outside of FF! FUCK YEAH!!!!!!!!!!!,0,0
damn that sucks..I hope you are ok now,1,1
haha no I'm just trying to fuck with him,1,1
Bad teeth? My husband is retentive about tooth care-his teeth are rotting themselves....sucks either way.,0,0
do you think you are nudging me to change my update...WHORE NAILS!,1,1
Let's fucking go!,0,0
  haha well you are the only ninja i know ;),0,0
 *shakes head @ you for calling Kitty a pussy*  He's a BOY  you know! lol,1,1
damn I had way too much fun as usual doing our Jordan picture spam! I had great dreams on nkotb & strip poker! Lol,0,0
oh man that sucks!! LOL,0,1
@EightysBaby man..... fuck the lakers,1,1
 Can crop circles be square?,0,0
I hope you feel better *hugs* - I got nothing on the ins. co. though. I can hate on them with you. Bastards!,0,0
That sucks... Can you use it on your iphone?,1,1
WTF emo ass lookin bitch &gt;&lt; *sigh*,1,1
damn. It's early. I'll prolly be woopin it up at the challet basque when I'm off.,0,0
that kinda sucks  does he not travel well. Did you consider putting him in kennels?,0,0
 Would you rather work at a large company or a small one?,0,0
bitch what ? hahaha. j/k.,1,1
wait until you have a final cut on your documentary before the sex change.  You don't want to fuck up continuity.,1,1
 im bored,0,0
 Thanks for ditching me on IM on facebook,0,0
OK but I'm telling you  it's going to be hard for me to fight my inner grammar nerd. I'll do it for the cause though ;),1,1
well idk if that will even do any good.can u stop by here?PLEASE?!!oh he'll reply to d/a's that bitch but not to me?...,0,0
  Nahh I'd do it myself lol,0,0
 Does it bother you when people curse at you?,0,0
that would be nice  too.  because i hate feeling violated every month with no payoff.,1,1
 Don&;t you hate it when people lie to you about coming over?,0,0
no wonder you laughin'  i'm supposed to stay away from yo' ass.,1,1
fuck outta here - for reals?,1,1
ass get out its ur last day damn it!,1,1
That's bc every1 aint hip-hop  my dude.  LOTTA posers out there? I can't even fuck w/the mainstream sumtimes....,0,0
  :D i love you to<3,0,0
Woah. Really kicking the nerd knob up to 11 there. hahaha Ok. I challenge you. For Christmas this year  I got the following:,0,0
  hahah why?,0,0
if I ever fall alseep with them on  I wake up with the off. Hate them.,1,1
I see the theory  but I have decided to have a pizza and fuck off  which is easier.,0,0
 what&;s your real name?,0,0
  Yess :),0,0
"No. Being ""down"" 5lbs is a bad thing when you're a scrawny nerd who's trying to bulk up. :)",1,1
dont hate her  embrace her!,0,0
I meant one particular gift. Damn 140. I got deluged with stuff this year.,0,0
Books do kick ass!,0,0
That sucks man! What was it?,1,0
Last time I was on a train was in Europe in 2001  but damn if I don't think of Hogwart's Express every time I think of them now,0,0
tell me you didnt ask him if he was gay haha,0,0
u can lemme knw a css one =D but opacity n other sucks .. hehehe,0,0
yo why u always tweetin' about boy problems ?? Fuck nikkas  get money  stay focused son!!! I know you a Hustla & Hard worker!!,1,1
  Yes I believe so. I try to be kind to everyone and make the world a little bit better somehow :],0,0
fucking awesome - I need to play that again,0,0
yeah  it sucks :(,1,1
by a str8 terms technically no penetration means you still have ur vcard but in gay terms she isn't a virgin. sex is sex,1,1
ha ha... there are times I just think I should be kicking my own ass... although there could be some advantages to being there?,0,0
